Sub_L [mm];Sub_W [mm];Sub_H [mm];R_out [mm];Ring_W [mm];Gap_W [mm];S [mm];t [mm];MS_W [mm];Freq [GHz];S(1,1) (Real);S(1,1) (Imag);S(1,2) (Real);S(1,2) (Imag);S(2,1) (Real);S(2,1) (Imag);S(2,2) (Real);S(2,2) (Imag)
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.09;-0.048275597799006406;0.3480016182438149;0.5484897911719028;-0.4909039912230942;0.5484897911719021;-0.49090399122309564;0.41888255729923657;-0.045028089302963446
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.1;-0.03720986125009673;0.35197679484426553;0.5381133419180542;-0.5022194993343928;0.538113341918053;-0.5022194993343946;0.4188222961348941;-0.04885063918795656
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.11;-0.026115230273739288;0.35556441369738573;0.5275333729036762;-0.5132448722753931;0.5275333729036763;-0.5132448722753947;0.41874969018858443;-0.05274414111986516
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.12;-0.015003619086489332;0.358770154046952;0.5167591164863291;-0.5239793500636444;0.5167591164863279;-0.5239793500636468;0.41866008878402705;-0.056708201888189834
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.13;-0.0038864708636081953;0.3615998935745786;0.5057995834452159;-0.5344224073380789;0.505799583445215;-0.5344224073380806;0.41854896066725755;-0.06074224062516978
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.14;0.007225231427147393;0.364059686493121;0.49466356453190274;-0.5445737374933315;0.4946635645319036;-0.544573737493334;0.4184118967882459;-0.06484549920749684
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.15;0.018320953889359618;0.36615574304088655;0.4833596325498567;-0.5544332376064629;0.4833596325498574;-0.5544332376064658;0.41824461257551426;-0.06901705229579662
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.16;0.029390600334925892;0.36789441031379416;0.47189614490095444;-0.5640009941362533;0.47189614490095527;-0.5640009941362559;0.41804294974673406;-0.07325581700991245
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.17;0.04042450076197266;0.36928215437288237;0.46028124654192404;-0.5732772693734823;0.4602812465419232;-0.573277269373486;0.4178028776957437;-0.07756056224018719
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.18;0.0514133997344771;0.3703255435652666;0.4485228732981086;-0.5822624886193393;0.4485228732981073;-0.5822624886193426;0.4175204944939294;-0.08192991759686523
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.19;0.06234844471774153;0.3710312329976352;0.4366287554862914;-0.5909572280680323;0.43662875548629004;-0.5909572280680357;0.417192027541505;-0.08636238200136312
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.2;0.0732211744178515;0.3714059501026309;0.42460642180223873;-0.5993622033690212;0.42460642180223884;-0.5993622033690261;0.4168138339018907;-0.09085633192458223
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.21;0.08402350716761975;0.3714564812399621;0.4124632034325236;-0.6074782588437729;0.4124632034325235;-0.607478258843778;0.41638240035014606;-0.09541002927861277
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.22;0.0947477293964075;0.37118965927571956;0.4002062383536082;-0.6153063573317025;0.400206238353607;-0.6153063573317075;0.41589434316425955;-0.10002162896919391
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.23;0.10538648421653575;0.37061235208519283;0.38784247578458286;-0.6228475706399521;0.38784247578458153;-0.6228475706399572;0.41534640768604436;-0.10468918611712892
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.24;0.11593276015464123;0.3697314519263532;0.375378680763009;-0.6301030705716771;0.37537868076300773;-0.6301030705716829;0.4147354676764357;-0.10941066295750645
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.25;0.1263798800524933;0.3685538656331524;0.36282143881616646;-0.6370741205078492;0.36282143881616347;-0.6370741205078544;0.4140585244881266;-0.11418393542615281
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.26;0.13672149015815427;0.36708650557980405;0.35017716070273636;-0.6437620675178446;0.3501771607027345;-0.6437620675178504;0.4133127060767139;-0.11900679944311357
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.27;0.14695154942520802;0.3653362813692565;0.33745208720238407;-0.6501683349746668;0.3374520872023826;-0.6501683349746732;0.4124952658698882;-0.12387697690331706
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.28;0.15706431903478135;0.3633100922011283;0.32465229393301553;-0.6562944156510624;0.32465229393301354;-0.6562944156510695;0.4116035815126069;-0.1287921213847362
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.29;0.16705435215252556;0.36101481987641826;0.31178369617756935;-0.6621418652735048;0.31178369617756696;-0.6621418652735117;0.4106351535047439;-0.133749823584541
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.3;0.17691648393027945;0.3584573223983361;0.2988520537042154;-0.6677122965116143;0.29885205370421164;-0.6677122965116212;0.4095876037463217;-0.13874761649374884
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.31;0.18664582176008163;0.35564442813058894;0.2858629755655129;-0.6730073733813144;0.28586297556551005;-0.6730073733813215;0.40845867400412955;-0.14378298032090925
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.32;0.1962377357862213;0.3525829304764285;0.2728219248638504;-0.67802880604073;0.2728219248638471;-0.6780288060407383;0.4072462243123401;-0.14885334717526535
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.33;0.2056878496793762;0.34927958304364576;0.25973422347187486;-0.6827783459586201;0.2597342234718698;-0.6827783459586265;0.4059482313185932;-0.1539561055197589
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.34;0.21499203167535763;0.34574109526258223;0.24660505669805508;-0.6872577814358429;0.24660505669805213;-0.6872577814358516;0.404562786585975;-0.15908860440407258
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.35;0.22414638587962768;0.34197412842599456;0.23343947788879976;-0.6914689334612102;0.23343947788879477;-0.6914689334612184;0.4030880948603312;-0.16424815748773589
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.36;0.23314724383762173;0.3379852921213562;0.22024241295956964;-0.6954136518837486;0.2202424129595644;-0.695413651883757;0.40152247231145755;-0.1694320468631167
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.37;0.24199115636981122;0.3337811410278491;0.20701866484864875;-0.6990938118842482;0.20701866484864334;-0.6990938118842577;0.39986434475585375;-0.17463752668787327
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.38;0.25067488566962093;0.32936817205186875;0.19377291788796455;-0.7025113107296911;0.19377291788795797;-0.7025113107296989;0.39811224586794847;-0.17986182663622133
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.39;0.25919539766143207;0.32475282177645115;0.1805097420863884;-0.7056680647948812;0.18050974208638254;-0.7056680647948905;0.39626481538598357;-0.18510215517807047
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.4;0.26754985461532294;0.3199414642014356;0.16723359732156995;-0.7085660068363883;0.1672335973215637;-0.7085660068363978;0.3943207973180681;-0.19035570269484905
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.41;0.27573560801453895;0.31494040875262214;0.15394883743713067;-0.7112070835045451;0.1539488374371234;-0.7112070835045535;0.39227903815329845;-0.19561964444052807
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.42;0.2837501916712345;0.3097558985394882;0.14065971424264187;-0.7135932530800085;0.140659714242635;-0.7135932530800199;0.39013848508227006;-0.20089114335607364
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.43;0.2915913150856232;0.30439410884229845;0.12737038141432933;-0.7157264834220369;0.1273703814143214;-0.7157264834220455;0.38789818423077427;-0.20616735274528622
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.44;0.29925685704326704;0.29886114581065776;0.11408489829502755;-0.7176087501162387;0.11408489829501865;-0.717608750116247;0.3855572789099971;-0.21144541881965057
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.45;0.30674485944504626;0.29316304535666327;0.10080723359222622;-0.719242034810271;0.1008072335922178;-0.7192420348102823;0.3831150078860836;-0.21672248311959277
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.46;0.3140535213640344;0.28730577222694453;0.0875412689735868;-0.7206283237264828;0.08754126897357778;-0.7206283237264928;0.3805707036715313;-0.2219956848191789
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.47;0.3211811933234151;0.28129521923882966;0.07429080255949824;-0.7217696063410998;0.07429080255948872;-0.7217696063411086;0.3779237908404824;-0.22726216292107895
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.48;0.32812637178935994;0.2751372066669151;0.06105955231269653;-0.7226678742201309;0.06105955231268646;-0.7226678742201411;0.3751737843696624;-0.23251905834826336
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.49;0.3348876938727935;0.2688374817671574;0.04785115932509975;-0.7233251200026801;0.04785115932508891;-0.7233251200026891;0.37232028800638023;-0.237763515938701
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.5;0.34146393223381855;0.2624017184265195;0.03466919100236336;-0.7237433365228314;0.034669191002352814;-0.72374333652284;0.36936299266471506;-0.2429926863489815
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.51;0.3478539901826272;0.25583551692697226;0.021517144146775587;-0.7239245160618235;0.02151714414676443;-0.7239245160618332;0.36630167485076814;-0.2482037278725758
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.52;0.35405689697069026;0.24914440381342734;0.008398447939306433;-0.7238706497226157;0.00839844793929502;-0.7238706497226247;0.3631361951175857;-0.2533938081781677
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.53;0.36007180326603905;0.24233383185590585;-0.004683533178180942;-0.723583726919427;-0.004683533178192648;-0.7235837269194362;0.35986649655017877;-0.25856010597323087
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.54;0.3658979768065215;0.23540918009687972;-0.01772549671951549;-0.7230657349752428;-0.01772549671952807;-0.7230657349752537;0.3564926032808126;-0.26369981259780745
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.55;0.37153479822495383;0.22837575397541632;-0.03072419946835257;-0.7223186588206532;-0.030724199468365566;-0.7223186588206632;0.35301461903461656;-0.26881013355316863
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.56;0.37698175704019204;0.22123878552027135;-0.04367645488862488;-0.7213444807877758;-0.04367645488863816;-0.7213444807877853;0.3494327257053343;-0.27388828996985326
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.57;0.38223844780821076;0.21400343360470844;-0.056579130629932334;-0.7201451804933819;-0.05657913062994584;-0.7201451804933915;0.3457471819609404;-0.27893152001931626
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.58;0.38730456642740163;0.20667478425628283;-0.06942914612648655;-0.7187227348056178;-0.06942914612649992;-0.7187227348056279;0.34195832187866343;-0.28393708027323095
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.59;0.39217990659240154;0.1992578510153523;-0.08222347028817309;-0.7170791178891198;-0.08222347028818662;-0.7170791178891283;0.33806655360886767;-0.28890224701427114
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.6;0.396864356390878;0.19175757533652588;-0.09495911928225609;-0.7152163013235135;-0.0949591192822701;-0.7152163013235214;0.33407235806711405;-0.29382431750198446
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.61;0.40135789503782854;0.1841788270276709;-0.10763315440427537;-0.7131362542906519;-0.10763315440428972;-0.7131362542906611;0.3299762876536108;-0.298700611197211
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.62;0.4056605897420696;0.17652640472154035;-0.12024268003660493;-0.71084094382616;-0.12024268003661921;-0.7108409438261662;0.32577896499920567;-0.30352847094825897
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.63;0.40977259269973015;0.16880503637540228;-0.1327848416932422;-0.7083323351310795;-0.13278484169325713;-0.7083323351310883;0.3214810817369373;-0.30830526414192516
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.64;0.41369413820968814;0.1610193797944654;-0.14525682414929558;-0.7056123919397324;-0.14525682414931182;-0.7056123919397419;0.3170833972981499;-0.31302838382221926
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.65;0.41742553990603204;0.15317402317515466;-0.15765584965377752;-0.7026830769399987;-0.15765584965379234;-0.7026830769400052;0.3125867377320432;-0.31769524977952807
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.66;0.42096718810275485;0.1452734856646767;-0.16997917622417597;-0.6995463522425135;-0.16997917622419148;-0.6995463522425217;0.3079919945475377;-0.3223033096127474
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.67;0.42431954724603976;0.13732221793351207;-0.18222409602148987;-0.6962041798954492;-0.1822240960215068;-0.6962041798954584;0.30330012357621083;-0.3268500397667976
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.68;0.42748315346959886;0.1293246027578244;-0.19438793380425387;-0.6926585224416774;-0.19438793380426936;-0.6926585224416839;0.2985121438550863;-0.331332946547739
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.69;0.4304586122487075;0.12128495560895344;-0.2064680454602544;-0.688911343515316;-0.20646804546027117;-0.6889113435153243;0.29362913652794853;-0.3357495671175914
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.7;0.4332465961486561;0.11320752524745505;-0.21846181661460184;-0.6849646084748389;-0.21846181661461786;-0.6849646084748461;0.28865224376387494;-0.34009747047079963
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.71;0.4358478426635177;0.10509649431932659;-0.2303666613128419;-0.68082028506995;-0.23036666131285838;-0.6808202850699572;0.2835826676916104;-0.3443742583941427
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.72;0.4382631521412273;0.09695597995226489;-0.24218002077795092;-0.6764803441397336;-0.2421800207779678;-0.6764803441397409;0.27842166934839074;-0.3485775664117853
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.73;0.44049338579110736;0.0887900343500303;-0.25389936223989673;-0.6719467603395218;-0.2538993622399096;-0.6719467603395254;0.2731705676418166;-0.352705064716976
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.74;0.44253946377009656;0.0806026453831129;-0.2655221778366798;-0.6672215128941653;-0.2655221778366977;-0.6672215128941726;0.2678307383233328;-0.35675445909184195
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.75;0.44440236334405636;0.07239773717412076;-0.27704598358572724;-0.6623065863754755;-0.2770459835857425;-0.6623065863754806;0.26240361297187415;-0.3607234918165424
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.76;0.4460831171206547;0.06417917067641339;-0.2884683184244867;-0.6572039715015768;-0.2884683184244994;-0.65720397150158;0.256890677986219;-0.36460994256897294
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.77;0.4475828113504289;0.05595074424469654;-0.2997867433192628;-0.6519156659562046;-0.29978674331927874;-0.6519156659562101;0.25129347358458626;-0.3684116293160598
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.78;0.44890258429275737;0.047716194196383635;-0.31099884044125586;-0.6464436752258623;-0.31099884044127035;-0.6464436752258664;0.24561359280999784;-0.37212640919759543
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.79;0.4500436246435666;0.039479195362711425;-0.3221022124087966;-0.6407900134529269;-0.32210221240881176;-0.6407900134529314;0.23985268053994957;-0.3757521794034284
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.8;0.4510071700217124;0.031243361628660767;-0.33309448159492744;-0.6349567043028466;-0.33309448159494115;-0.6349567043028506;0.23401243249890333;-0.379286878044749
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.81;0.4517945055110777;0.023012246460881475;-0.34397328949936745;-0.6289457818435795;-0.3439732894993818;-0.6289457818435836;0.22809459427214107;-0.38272848502006673
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.82;0.4524069622555267;0.01478934342292213;-0.35473629618405483;-0.6227592914355529;-0.3547362961840677;-0.6227592914355563;0.2221009603195229;-0.38607502287639905
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.83;0.45284591610395536;0.006578086677143466;-0.3653811797713975;-0.6163992906303714;-0.36538117977141;-0.6163992906303751;0.2160333729876904;-0.38932455766607954
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.84;0.45311278630277246;-0.001618148527187967;-0.3759056360044717;-0.6098678500766378;-0.3759056360044845;-0.6098678500766415;0.20989372151928215;-0.3924751997994976
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.85;0.45320903423323966;-0.00979604538006502;-0.38630737786838876;-0.6031670544312016;-0.38630737786839864;-0.6031670544312041;0.20368394105773688;-0.39552510489398
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.86;0.4531361621911818;-0.017952345051497502;-0.3965841352720877;-0.5962990032742487;-0.39658413527209696;-0.5962990032742519;0.19740601164627622;-0.3984724746189347
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.87;0.45289571220667363;-0.026083846247151616;-0.4067336547898538;-0.5892658120266125;-0.40673365478986495;-0.5892658120266162;0.19106195721967764;-0.4013155575372811
0.04;0.025;0.0008;0.0035;0.0006;0.0002;0.0007;3.5000000000000004e-05;0.0014;9.88;0.45248926490139146;-0.034187404779053764;-0.4167536994618602;-0.5820696128677465;-0.4167536994618709;-0.5820696128677499;0.1846538445874825;-0.4040526499431048
